idx	URI	label	type
700	http://tool4boxology.org/Component/node_17633788680923	node_17633788680923	Component
701	http://tool4boxology.org/Component/node_17633788680924	node_17633788680924	Component
702	http://tool4boxology.org/Component/node_17633794541331	node_17633794541331	Component
703	http://tool4boxology.org/Component/node_17633794541472	node_17633794541472	Component
704	http://tool4boxology.org/Component/node_17633794541493	node_17633794541493	Component
705	http://tool4boxology.org/Component/node_17633794580482	node_17633794580482	Component
706	http://tool4boxology.org/Component/node_17633794580493	node_17633794580493	Component
707	http://tool4boxology.org/Component/node_17633794813482	node_17633794813482	Component
708	http://tool4boxology.org/Component/node_17633794813483	node_17633794813483	Component
709	http://tool4boxology.org/Component/node_17633794851272	node_17633794851272	Component
710	http://tool4boxology.org/Component/node_17633794851283	node_17633794851283	Component
711	http://tool4boxology.org/Component/node_1763379506096	node_1763379506096	Component
712	http://tool4boxology.org/Component/node_1763379543191	node_1763379543191	Component
713	http://tool4boxology.org/Component/node_17633795707141	node_17633795707141	Component
714	http://tool4boxology.org/Component/node_17633795707173	node_17633795707173	Component
715	http://tool4boxology.org/Component/node_17633795707184	node_17633795707184	Component
716	http://tool4boxology.org/Component/node_17633853315261	node_17633853315261	Component
717	http://tool4boxology.org/Component/node_17633853315292	node_17633853315292	Component
718	http://tool4boxology.org/Component/node_17633853315303	node_17633853315303	Component
719	http://tool4boxology.org/Component/node_17633853334302	node_17633853334302	Component
720	http://tool4boxology.org/Component/node_17633853334303	node_17633853334303	Component
721	http://tool4boxology.org/Component/node_17633853408562	node_17633853408562	Component
722	http://tool4boxology.org/Component/node_17633853408563	node_17633853408563	Component
723	http://tool4boxology.org/Component/node_1763385358206	node_1763385358206	Component
724	http://tool4boxology.org/Component/node_1763385366626	node_1763385366626	Component
725	http://tool4boxology.org/Component/node_1763385369146	node_1763385369146	Component
726	http://tool4boxology.org/Component/node_1763385377717	node_1763385377717	Component
727	http://tool4boxology.org/Component/node_17633853944881	node_17633853944881	Component
728	http://tool4boxology.org/Component/node_17633853944893	node_17633853944893	Component
729	http://tool4boxology.org/Component/node_17633853944894	node_17633853944894	Component
730	http://tool4boxology.org/Component/node_181762445405533	node_181762445405533	Component
731	http://tool4boxology.org/Component/node_191762445405533	node_191762445405533	Component
732	http://tool4boxology.org/Component/node_241762952935606	node_241762952935606	Component
733	http://tool4boxology.org/DesignPattern/group_1761577919168	group_1761577919168	DesignPattern
734	http://tool4boxology.org/DesignPattern/group_1761577992184	group_1761577992184	DesignPattern
735	http://tool4boxology.org/DesignPattern/group_1761578140314	group_1761578140314	DesignPattern
736	http://tool4boxology.org/DesignPattern/group_1761578439989	group_1761578439989	DesignPattern
737	http://tool4boxology.org/DesignPattern/group_1761578620707	group_1761578620707	DesignPattern
738	http://tool4boxology.org/DesignPattern/group_1761578885454	group_1761578885454	DesignPattern
739	http://tool4boxology.org/DesignPattern/group_1761579945199	group_1761579945199	DesignPattern
740	http://tool4boxology.org/DesignPattern/group_1761643679506	group_1761643679506	DesignPattern
741	http://tool4boxology.org/DesignPattern/group_1761644432770	group_1761644432770	DesignPattern
742	http://tool4boxology.org/DesignPattern/group_1761644452143	group_1761644452143	DesignPattern
743	http://tool4boxology.org/DesignPattern/group_1761644485067	group_1761644485067	DesignPattern
744	http://tool4boxology.org/DesignPattern/group_1761644507019	group_1761644507019	DesignPattern
745	http://tool4boxology.org/DesignPattern/group_1761644734742	group_1761644734742	DesignPattern
746	http://tool4boxology.org/DesignPattern/group_1761645086169	group_1761645086169	DesignPattern
747	http://tool4boxology.org/DesignPattern/group_1761645119598	group_1761645119598	DesignPattern
748	http://tool4boxology.org/DesignPattern/group_1761647354851	group_1761647354851	DesignPattern
749	http://tool4boxology.org/DesignPattern/group_1761647412609	group_1761647412609	DesignPattern
750	http://tool4boxology.org/DesignPattern/group_1761647723657	group_1761647723657	DesignPattern
751	http://tool4boxology.org/DesignPattern/group_1761647944861	group_1761647944861	DesignPattern
752	http://tool4boxology.org/DesignPattern/group_1761647976382	group_1761647976382	DesignPattern
753	http://tool4boxology.org/DesignPattern/group_1761651139216	group_1761651139216	DesignPattern
754	http://tool4boxology.org/DesignPattern/group_1761651158016	group_1761651158016	DesignPattern
755	http://tool4boxology.org/DesignPattern/group_1761651197868	group_1761651197868	DesignPattern
756	http://tool4boxology.org/DesignPattern/group_1761661031579	group_1761661031579	DesignPattern
757	http://tool4boxology.org/DesignPattern/group_1761661044215	group_1761661044215	DesignPattern
758	http://tool4boxology.org/DesignPattern/group_1761661114015	group_1761661114015	DesignPattern
759	http://tool4boxology.org/DesignPattern/group_1761661151480	group_1761661151480	DesignPattern
760	http://tool4boxology.org/DesignPattern/group_1761661177479	group_1761661177479	DesignPattern
761	http://tool4boxology.org/DesignPattern/group_1761661203502	group_1761661203502	DesignPattern
762	http://tool4boxology.org/DesignPattern/group_1761661935151	group_1761661935151	DesignPattern
763	http://tool4boxology.org/DesignPattern/group_1761665021326	group_1761665021326	DesignPattern
764	http://tool4boxology.org/DesignPattern/group_1761665048711	group_1761665048711	DesignPattern
765	http://tool4boxology.org/DesignPattern/group_1761665116254	group_1761665116254	DesignPattern
766	http://tool4boxology.org/DesignPattern/group_1761665147057	group_1761665147057	DesignPattern
767	http://tool4boxology.org/DesignPattern/group_1761665932859	group_1761665932859	DesignPattern
768	http://tool4boxology.org/DesignPattern/group_1761665946224	group_1761665946224	DesignPattern
769	http://tool4boxology.org/DesignPattern/group_1761666024462	group_1761666024462	DesignPattern
770	http://tool4boxology.org/DesignPattern/group_1761666295586	group_1761666295586	DesignPattern
771	http://tool4boxology.org/DesignPattern/group_1761669026935	group_1761669026935	DesignPattern
772	http://tool4boxology.org/DesignPattern/group_1761669084832	group_1761669084832	DesignPattern
773	http://tool4boxology.org/DesignPattern/group_1761669170631	group_1761669170631	DesignPattern
774	http://tool4boxology.org/DesignPattern/group_1761669246844	group_1761669246844	DesignPattern
775	http://tool4boxology.org/DesignPattern/group_1761670019553	group_1761670019553	DesignPattern
776	http://tool4boxology.org/DesignPattern/group_1761670042698	group_1761670042698	DesignPattern
777	http://tool4boxology.org/DesignPattern/group_1761670357204	group_1761670357204	DesignPattern
778	http://tool4boxology.org/DesignPattern/group_1761670417547	group_1761670417547	DesignPattern
779	http://tool4boxology.org/DesignPattern/group_1761670432141	group_1761670432141	DesignPattern
780	http://tool4boxology.org/DesignPattern/group_1761671529411	group_1761671529411	DesignPattern
781	http://tool4boxology.org/DesignPattern/group_1761671552167	group_1761671552167	DesignPattern
782	http://tool4boxology.org/DesignPattern/group_1761671571565	group_1761671571565	DesignPattern
783	http://tool4boxology.org/DesignPattern/group_1761671630441	group_1761671630441	DesignPattern
784	http://tool4boxology.org/DesignPattern/group_1761671697286	group_1761671697286	DesignPattern
785	http://tool4boxology.org/DesignPattern/group_1761671734083	group_1761671734083	DesignPattern
786	http://tool4boxology.org/DesignPattern/group_1761672417565	group_1761672417565	DesignPattern
787	http://tool4boxology.org/DesignPattern/group_1761672454772	group_1761672454772	DesignPattern
788	http://tool4boxology.org/DesignPattern/group_1761672474916	group_1761672474916	DesignPattern
789	http://tool4boxology.org/DesignPattern/group_1761675561003	group_1761675561003	DesignPattern
790	http://tool4boxology.org/DesignPattern/group_1761675655943	group_1761675655943	DesignPattern
791	http://tool4boxology.org/DesignPattern/group_1761675683649	group_1761675683649	DesignPattern
792	http://tool4boxology.org/DesignPattern/group_1761732125477	group_1761732125477	DesignPattern
793	http://tool4boxology.org/DesignPattern/group_1761732214485	group_1761732214485	DesignPattern
794	http://tool4boxology.org/DesignPattern/group_1761732231517	group_1761732231517	DesignPattern
795	http://tool4boxology.org/DesignPattern/group_1761732295471	group_1761732295471	DesignPattern
796	http://tool4boxology.org/DesignPattern/group_1761733102023	group_1761733102023	DesignPattern
797	http://tool4boxology.org/DesignPattern/group_1761733181334	group_1761733181334	DesignPattern
798	http://tool4boxology.org/DesignPattern/group_1761733275540	group_1761733275540	DesignPattern
799	http://tool4boxology.org/DesignPattern/group_1761733392476	group_1761733392476	DesignPattern
800	http://tool4boxology.org/DesignPattern/group_1761733421477	group_1761733421477	DesignPattern
801	http://tool4boxology.org/DesignPattern/group_1761733919792	group_1761733919792	DesignPattern
802	http://tool4boxology.org/DesignPattern/group_1761734067088	group_1761734067088	DesignPattern
803	http://tool4boxology.org/DesignPattern/group_1761734102906	group_1761734102906	DesignPattern
804	http://tool4boxology.org/DesignPattern/group_1761734120122	group_1761734120122	DesignPattern
805	http://tool4boxology.org/DesignPattern/group_1761734144242	group_1761734144242	DesignPattern
806	http://tool4boxology.org/DesignPattern/group_1761734887996	group_1761734887996	DesignPattern
807	http://tool4boxology.org/DesignPattern/group_1761735000246	group_1761735000246	DesignPattern
808	http://tool4boxology.org/DesignPattern/group_1761735060208	group_1761735060208	DesignPattern
809	http://tool4boxology.org/DesignPattern/group_1761735116580	group_1761735116580	DesignPattern
810	http://tool4boxology.org/DesignPattern/group_1761735198617	group_1761735198617	DesignPattern
811	http://tool4boxology.org/DesignPattern/group_1761735222139	group_1761735222139	DesignPattern
812	http://tool4boxology.org/DesignPattern/group_1761736413006	group_1761736413006	DesignPattern
813	http://tool4boxology.org/DesignPattern/group_1761736521687	group_1761736521687	DesignPattern
814	http://tool4boxology.org/DesignPattern/group_1761736648628	group_1761736648628	DesignPattern
815	http://tool4boxology.org/DesignPattern/group_1761737449372	group_1761737449372	DesignPattern
816	http://tool4boxology.org/DesignPattern/group_1761737592314	group_1761737592314	DesignPattern
817	http://tool4boxology.org/DesignPattern/group_1761737699852	group_1761737699852	DesignPattern
818	http://tool4boxology.org/DesignPattern/group_1761738894982	group_1761738894982	DesignPattern
819	http://tool4boxology.org/DesignPattern/group_1761739039032	group_1761739039032	DesignPattern
820	http://tool4boxology.org/DesignPattern/group_1761739096612	group_1761739096612	DesignPattern
821	http://tool4boxology.org/DesignPattern/group_1761739164255	group_1761739164255	DesignPattern
822	http://tool4boxology.org/DesignPattern/group_1761739395756	group_1761739395756	DesignPattern
823	http://tool4boxology.org/DesignPattern/group_1761739507892	group_1761739507892	DesignPattern
824	http://tool4boxology.org/DesignPattern/group_1761739681130	group_1761739681130	DesignPattern
825	http://tool4boxology.org/DesignPattern/group_1761746623109	group_1761746623109	DesignPattern
826	http://tool4boxology.org/DesignPattern/group_1761746642195	group_1761746642195	DesignPattern
827	http://tool4boxology.org/DesignPattern/group_1761746778442	group_1761746778442	DesignPattern
828	http://tool4boxology.org/DesignPattern/group_1761746792499	group_1761746792499	DesignPattern
829	http://tool4boxology.org/DesignPattern/group_1761746911545	group_1761746911545	DesignPattern
830	http://tool4boxology.org/DesignPattern/group_1761747446153	group_1761747446153	DesignPattern
831	http://tool4boxology.org/DesignPattern/group_1761747479103	group_1761747479103	DesignPattern
832	http://tool4boxology.org/DesignPattern/group_1761747497863	group_1761747497863	DesignPattern
833	http://tool4boxology.org/DesignPattern/group_1761747588968	group_1761747588968	DesignPattern
834	http://tool4boxology.org/DesignPattern/group_1761747815702	group_1761747815702	DesignPattern
835	http://tool4boxology.org/DesignPattern/group_1761747840483	group_1761747840483	DesignPattern
836	http://tool4boxology.org/DesignPattern/group_1761749152662	group_1761749152662	DesignPattern
837	http://tool4boxology.org/DesignPattern/group_1761749348228	group_1761749348228	DesignPattern
838	http://tool4boxology.org/DesignPattern/group_1761749427311	group_1761749427311	DesignPattern
839	http://tool4boxology.org/DesignPattern/group_1761749486285	group_1761749486285	DesignPattern
840	http://tool4boxology.org/DesignPattern/group_1761750061871	group_1761750061871	DesignPattern
841	http://tool4boxology.org/DesignPattern/group_1761750114513	group_1761750114513	DesignPattern
842	http://tool4boxology.org/DesignPattern/group_1761750150963	group_1761750150963	DesignPattern
843	http://tool4boxology.org/DesignPattern/group_1761750194005	group_1761750194005	DesignPattern
844	http://tool4boxology.org/DesignPattern/group_1761751110261	group_1761751110261	DesignPattern
845	http://tool4boxology.org/DesignPattern/group_1761751280150	group_1761751280150	DesignPattern
846	http://tool4boxology.org/DesignPattern/group_1761751323775	group_1761751323775	DesignPattern
847	http://tool4boxology.org/DesignPattern/group_1761751660602	group_1761751660602	DesignPattern
848	http://tool4boxology.org/DesignPattern/group_1762857681485	group_1762857681485	DesignPattern
849	http://tool4boxology.org/DesignPattern/group_1762858927651	group_1762858927651	DesignPattern
850	http://tool4boxology.org/DesignPattern/group_1762859598577	group_1762859598577	DesignPattern
851	http://tool4boxology.org/DesignPattern/group_1762859773841	group_1762859773841	DesignPattern
852	http://tool4boxology.org/DesignPattern/group_1762860065695	group_1762860065695	DesignPattern
853	http://tool4boxology.org/DesignPattern/group_1762860287747	group_1762860287747	DesignPattern
854	http://tool4boxology.org/DesignPattern/group_1762860357001	group_1762860357001	DesignPattern
855	http://tool4boxology.org/DesignPattern/group_1762860398731	group_1762860398731	DesignPattern
856	http://tool4boxology.org/DesignPattern/group_1762863957355	group_1762863957355	DesignPattern
857	http://tool4boxology.org/DesignPattern/group_1762864060961	group_1762864060961	DesignPattern
858	http://tool4boxology.org/DesignPattern/group_1762864139328	group_1762864139328	DesignPattern
859	http://tool4boxology.org/DesignPattern/group_1762864208318	group_1762864208318	DesignPattern
860	http://tool4boxology.org/DesignPattern/group_1762865876943	group_1762865876943	DesignPattern
861	http://tool4boxology.org/DesignPattern/group_1762866056939	group_1762866056939	DesignPattern
862	http://tool4boxology.org/DesignPattern/group_1762866231003	group_1762866231003	DesignPattern
863	http://tool4boxology.org/DesignPattern/group_1762866249081	group_1762866249081	DesignPattern
864	http://tool4boxology.org/DesignPattern/group_1762866330966	group_1762866330966	DesignPattern
865	http://tool4boxology.org/DesignPattern/group_1762866481258	group_1762866481258	DesignPattern
866	http://tool4boxology.org/DesignPattern/group_1762866871836	group_1762866871836	DesignPattern
867	http://tool4boxology.org/DesignPattern/group_1762867111054	group_1762867111054	DesignPattern
868	http://tool4boxology.org/DesignPattern/group_1762867191397	group_1762867191397	DesignPattern
869	http://tool4boxology.org/DesignPattern/group_1762870416990	group_1762870416990	DesignPattern
870	http://tool4boxology.org/DesignPattern/group_1762870903459	group_1762870903459	DesignPattern
871	http://tool4boxology.org/DesignPattern/group_1762870959808	group_1762870959808	DesignPattern
872	http://tool4boxology.org/DesignPattern/group_1762871061692	group_1762871061692	DesignPattern
873	http://tool4boxology.org/DesignPattern/group_1762871208772	group_1762871208772	DesignPattern
874	http://tool4boxology.org/DesignPattern/group_1762871254450	group_1762871254450	DesignPattern
875	http://tool4boxology.org/DesignPattern/group_1762871872314	group_1762871872314	DesignPattern
876	http://tool4boxology.org/DesignPattern/group_1762871914323	group_1762871914323	DesignPattern
877	http://tool4boxology.org/DesignPattern/group_1762872215872	group_1762872215872	DesignPattern
878	http://tool4boxology.org/DesignPattern/group_1762872487748	group_1762872487748	DesignPattern
879	http://tool4boxology.org/DesignPattern/group_1762872503458	group_1762872503458	DesignPattern
880	http://tool4boxology.org/DesignPattern/group_1762872750963	group_1762872750963	DesignPattern
881	http://tool4boxology.org/DesignPattern/group_1762872858452	group_1762872858452	DesignPattern
882	http://tool4boxology.org/DesignPattern/group_1762872986440	group_1762872986440	DesignPattern
883	http://tool4boxology.org/DesignPattern/group_1762873140824	group_1762873140824	DesignPattern
884	http://tool4boxology.org/DesignPattern/group_1762873258446	group_1762873258446	DesignPattern
885	http://tool4boxology.org/DesignPattern/group_1762873302589	group_1762873302589	DesignPattern
886	http://tool4boxology.org/DesignPattern/group_1762873353404	group_1762873353404	DesignPattern
887	http://tool4boxology.org/DesignPattern/group_1762873588165	group_1762873588165	DesignPattern
888	http://tool4boxology.org/DesignPattern/group_1762873656641	group_1762873656641	DesignPattern
889	http://tool4boxology.org/DesignPattern/group_1762873676071	group_1762873676071	DesignPattern
890	http://tool4boxology.org/DesignPattern/group_1762873721386	group_1762873721386	DesignPattern
891	http://tool4boxology.org/DesignPattern/group_1762873799831	group_1762873799831	DesignPattern
892	http://tool4boxology.org/DesignPattern/group_1762873898825	group_1762873898825	DesignPattern
893	http://tool4boxology.org/DesignPattern/group_1762874323031	group_1762874323031	DesignPattern
894	http://tool4boxology.org/DesignPattern/group_1762875100538	group_1762875100538	DesignPattern
895	http://tool4boxology.org/DesignPattern/group_1762875159108	group_1762875159108	DesignPattern
896	http://tool4boxology.org/DesignPattern/group_1762875221870	group_1762875221870	DesignPattern
897	http://tool4boxology.org/DesignPattern/group_1762875241821	group_1762875241821	DesignPattern
898	http://tool4boxology.org/DesignPattern/group_1762875639067	group_1762875639067	DesignPattern
899	http://tool4boxology.org/DesignPattern/group_1762875752579	group_1762875752579	DesignPattern
900	http://tool4boxology.org/DesignPattern/group_1762876272577	group_1762876272577	DesignPattern
901	http://tool4boxology.org/DesignPattern/group_1762876291709	group_1762876291709	DesignPattern
902	http://tool4boxology.org/DesignPattern/group_1762876372631	group_1762876372631	DesignPattern
903	http://tool4boxology.org/DesignPattern/group_1762949532340	group_1762949532340	DesignPattern
904	http://tool4boxology.org/DesignPattern/group_1762949656026	group_1762949656026	DesignPattern
905	http://tool4boxology.org/DesignPattern/group_1762949853357	group_1762949853357	DesignPattern
906	http://tool4boxology.org/DesignPattern/group_1762949958758	group_1762949958758	DesignPattern
907	http://tool4boxology.org/DesignPattern/group_1762950703725	group_1762950703725	DesignPattern
908	http://tool4boxology.org/DesignPattern/group_1762950950194	group_1762950950194	DesignPattern
909	http://tool4boxology.org/DesignPattern/group_1762951220865	group_1762951220865	DesignPattern
910	http://tool4boxology.org/DesignPattern/group_1762951871265	group_1762951871265	DesignPattern
911	http://tool4boxology.org/DesignPattern/group_1762952099934	group_1762952099934	DesignPattern
912	http://tool4boxology.org/DesignPattern/group_1762952184084	group_1762952184084	DesignPattern
913	http://tool4boxology.org/DesignPattern/group_1762952749122	group_1762952749122	DesignPattern
914	http://tool4boxology.org/DesignPattern/group_1762952801702	group_1762952801702	DesignPattern
915	http://tool4boxology.org/DesignPattern/group_1762953386851	group_1762953386851	DesignPattern
916	http://tool4boxology.org/DesignPattern/group_1762953400549	group_1762953400549	DesignPattern
917	http://tool4boxology.org/DesignPattern/group_1762953638498	group_1762953638498	DesignPattern
918	http://tool4boxology.org/DesignPattern/group_1762953874031	group_1762953874031	DesignPattern
919	http://tool4boxology.org/DesignPattern/group_1762953899715	group_1762953899715	DesignPattern
920	http://tool4boxology.org/DesignPattern/group_1762953918368	group_1762953918368	DesignPattern
921	http://tool4boxology.org/DesignPattern/group_1762954273251	group_1762954273251	DesignPattern
922	http://tool4boxology.org/DesignPattern/group_1762954316008	group_1762954316008	DesignPattern
923	http://tool4boxology.org/DesignPattern/group_1762954350918	group_1762954350918	DesignPattern
924	http://tool4boxology.org/DesignPattern/group_1762954380508	group_1762954380508	DesignPattern
925	http://tool4boxology.org/DesignPattern/group_1762954496277	group_1762954496277	DesignPattern
926	http://tool4boxology.org/DesignPattern/group_1762954977582	group_1762954977582	DesignPattern
927	http://tool4boxology.org/DesignPattern/group_1762955013825	group_1762955013825	DesignPattern
928	http://tool4boxology.org/DesignPattern/group_1762955031820	group_1762955031820	DesignPattern
929	http://tool4boxology.org/DesignPattern/group_1762955054769	group_1762955054769	DesignPattern
930	http://tool4boxology.org/DesignPattern/group_1762955552065	group_1762955552065	DesignPattern
931	http://tool4boxology.org/DesignPattern/group_1762955636520	group_1762955636520	DesignPattern
932	http://tool4boxology.org/DesignPattern/group_1762955749189	group_1762955749189	DesignPattern
933	http://tool4boxology.org/DesignPattern/group_1762956521313	group_1762956521313	DesignPattern
934	http://tool4boxology.org/DesignPattern/group_1762956556212	group_1762956556212	DesignPattern
935	http://tool4boxology.org/DesignPattern/group_1762956692212	group_1762956692212	DesignPattern
936	http://tool4boxology.org/DesignPattern/group_1762957593061	group_1762957593061	DesignPattern
937	http://tool4boxology.org/DesignPattern/group_1762957629646	group_1762957629646	DesignPattern
938	http://tool4boxology.org/DesignPattern/group_1762957643135	group_1762957643135	DesignPattern
939	http://tool4boxology.org/DesignPattern/group_1762957697416	group_1762957697416	DesignPattern
940	http://tool4boxology.org/DesignPattern/group_1762957738155	group_1762957738155	DesignPattern
941	http://tool4boxology.org/DesignPattern/group_1762957767073	group_1762957767073	DesignPattern
942	http://tool4boxology.org/DesignPattern/group_1762957792339	group_1762957792339	DesignPattern
943	http://tool4boxology.org/DesignPattern/group_1762957807215	group_1762957807215	DesignPattern
944	http://tool4boxology.org/DesignPattern/group_1762958770541	group_1762958770541	DesignPattern
945	http://tool4boxology.org/DesignPattern/group_1762958812366	group_1762958812366	DesignPattern
946	http://tool4boxology.org/DesignPattern/group_1762958862639	group_1762958862639	DesignPattern
947	http://tool4boxology.org/DesignPattern/group_1762958913642	group_1762958913642	DesignPattern
948	http://tool4boxology.org/DesignPattern/group_1762959041580	group_1762959041580	DesignPattern
949	http://tool4boxology.org/DesignPattern/group_1762959138298	group_1762959138298	DesignPattern
950	http://tool4boxology.org/DesignPattern/group_1762959182518	group_1762959182518	DesignPattern
951	http://tool4boxology.org/DesignPattern/group_1762959905025	group_1762959905025	DesignPattern
952	http://tool4boxology.org/DesignPattern/group_1762959929024	group_1762959929024	DesignPattern
953	http://tool4boxology.org/DesignPattern/group_1762959965632	group_1762959965632	DesignPattern
954	http://tool4boxology.org/DesignPattern/group_1762960083665	group_1762960083665	DesignPattern
955	http://tool4boxology.org/DesignPattern/group_1762960112499	group_1762960112499	DesignPattern
956	http://tool4boxology.org/DesignPattern/group_1763374078171	group_1763374078171	DesignPattern
957	http://tool4boxology.org/DesignPattern/group_1763374106951	group_1763374106951	DesignPattern
958	http://tool4boxology.org/DesignPattern/group_1763374135660	group_1763374135660	DesignPattern
959	http://tool4boxology.org/DesignPattern/group_1763374177868	group_1763374177868	DesignPattern
960	http://tool4boxology.org/DesignPattern/group_1763374242030	group_1763374242030	DesignPattern
961	http://tool4boxology.org/DesignPattern/group_1763374828197	group_1763374828197	DesignPattern
962	http://tool4boxology.org/DesignPattern/group_1763374850256	group_1763374850256	DesignPattern
963	http://tool4boxology.org/DesignPattern/group_1763374891234	group_1763374891234	DesignPattern
964	http://tool4boxology.org/DesignPattern/group_1763375147805	group_1763375147805	DesignPattern
965	http://tool4boxology.org/DesignPattern/group_1763375170031	group_1763375170031	DesignPattern
966	http://tool4boxology.org/DesignPattern/group_1763375227674	group_1763375227674	DesignPattern
967	http://tool4boxology.org/DesignPattern/group_1763375818648	group_1763375818648	DesignPattern
968	http://tool4boxology.org/DesignPattern/group_1763375902910	group_1763375902910	DesignPattern
969	http://tool4boxology.org/DesignPattern/group_1763375931065	group_1763375931065	DesignPattern
970	http://tool4boxology.org/DesignPattern/group_1763375966666	group_1763375966666	DesignPattern
971	http://tool4boxology.org/DesignPattern/group_1763376080305	group_1763376080305	DesignPattern
972	http://tool4boxology.org/DesignPattern/group_1763376488676	group_1763376488676	DesignPattern
973	http://tool4boxology.org/DesignPattern/group_1763376562125	group_1763376562125	DesignPattern
974	http://tool4boxology.org/DesignPattern/group_1763376686968	group_1763376686968	DesignPattern
975	http://tool4boxology.org/DesignPattern/group_1763376798731	group_1763376798731	DesignPattern
976	http://tool4boxology.org/DesignPattern/group_1763376832001	group_1763376832001	DesignPattern
977	http://tool4boxology.org/DesignPattern/group_1763376931262	group_1763376931262	DesignPattern
978	http://tool4boxology.org/DesignPattern/group_1763377657148	group_1763377657148	DesignPattern
979	http://tool4boxology.org/DesignPattern/group_1763377680091	group_1763377680091	DesignPattern
980	http://tool4boxology.org/DesignPattern/group_1763377774361	group_1763377774361	DesignPattern
981	http://tool4boxology.org/DesignPattern/group_1763377811067	group_1763377811067	DesignPattern
982	http://tool4boxology.org/DesignPattern/group_1763377844600	group_1763377844600	DesignPattern
983	http://tool4boxology.org/DesignPattern/group_1763377890274	group_1763377890274	DesignPattern
984	http://tool4boxology.org/DesignPattern/group_1763377946502	group_1763377946502	DesignPattern
985	http://tool4boxology.org/DesignPattern/group_1763377995698	group_1763377995698	DesignPattern
986	http://tool4boxology.org/DesignPattern/group_1763378900249	group_1763378900249	DesignPattern
987	http://tool4boxology.org/DesignPattern/group_1763378926514	group_1763378926514	DesignPattern
988	http://tool4boxology.org/DesignPattern/group_1763378956831	group_1763378956831	DesignPattern
989	http://tool4boxology.org/DesignPattern/group_1763379030718	group_1763379030718	DesignPattern
990	http://tool4boxology.org/DesignPattern/group_1763379039149	group_1763379039149	DesignPattern
991	http://tool4boxology.org/DesignPattern/group_1763379088407	group_1763379088407	DesignPattern
992	http://tool4boxology.org/DesignPattern/group_1763379148323	group_1763379148323	DesignPattern
993	http://tool4boxology.org/DesignPattern/group_1763379709997	group_1763379709997	DesignPattern
994	http://tool4boxology.org/DesignPattern/group_1763379753427	group_1763379753427	DesignPattern
995	http://tool4boxology.org/DesignPattern/group_1763379862211	group_1763379862211	DesignPattern
996	http://tool4boxology.org/DesignPattern/group_1763379878022	group_1763379878022	DesignPattern
997	http://tool4boxology.org/DesignPattern/group_1763379955127	group_1763379955127	DesignPattern
998	http://tool4boxology.org/DesignPattern/group_1763380021940	group_1763380021940	DesignPattern
999	http://tool4boxology.org/DesignPattern/group_1763385544092	group_1763385544092	DesignPattern
1000	http://tool4boxology.org/DesignPattern/group_1763385592050	group_1763385592050	DesignPattern
1001	http://tool4boxology.org/DesignPattern/group_1763385699317	group_1763385699317	DesignPattern
1002	http://tool4boxology.org/DesignPattern/group_1763385811379	group_1763385811379	DesignPattern
1003	http://tool4boxology.org/DesignPattern/group_1763385911832	group_1763385911832	DesignPattern
1004	http://tool4boxology.org/DesignPattern/group_1763385955423	group_1763385955423	DesignPattern
1005	http://tool4boxology.org/DesignPattern/node_141762445165352	node_141762445165352	DesignPattern
